timestamp_saved,dataFechaActualizado,Index,Desc,value
07/25/2023 07:31 AM,7/25/2023 3:25:30 AM,8,Máxima Mensual,3004
07/25/2023 07:39 AM,7/25/2023 3:30:30 AM,0,Total de Generación,2341
07/25/2023 07:39 AM,7/25/2023 3:30:30 AM,1,PREPA,57
07/25/2023 07:39 AM,7/25/2023 3:30:30 AM,2,COGEN,43
07/25/2023 07:39 AM,7/25/2023 3:30:30 AM,3,Reserva en Rotación,335
07/25/2023 07:39 AM,7/25/2023 3:30:30 AM,4,Reserva Operacional,500
07/25/2023 07:39 AM,7/25/2023 3:30:30 AM,5,Capacidad Disponible,2832
07/25/2023 07:39 AM,7/25/2023 3:30:30 AM,6,Próxima Hora MW,2295
07/25/2023 07:39 AM,7/25/2023 3:30:30 AM,7,Máxima para Hoy,2616
07/25/2023 07:39 AM,7/25/2023 3:30:30 AM,8,Máxima Mensual,3004
07/25/2023 07:46 AM,7/25/2023 3:40:30 AM,0,Total de Generación,2283
07/25/2023 07:46 AM,7/25/2023 3:40:30 AM,1,PREPA,50
07/25/2023 07:46 AM,7/25/2023 3:40:30 AM,2,COGEN,50
07/25/2023 07:46 AM,7/25/2023 3:40:30 AM,3,Reserva en Rotación,123
07/25/2023 07:46 AM,7/25/2023 3:40:30 AM,4,Reserva Operacional,294
07/25/2023 07:46 AM,7/25/2023 3:40:30 AM,5,Capacidad Disponible,2560
07/25/2023 07:46 AM,7/25/2023 3:40:30 AM,6,Próxima Hora MW,2295
07/25/2023 07:46 AM,7/25/2023 3:40:30 AM,7,Máxima para Hoy,2616
07/25/2023 07:46 AM,7/25/2023 3:40:30 AM,8,Máxima Mensual,3004
07/25/2023 07:53 AM,7/25/2023 3:45:30 AM,0,Total de Generación,2297
07/25/2023 07:53 AM,7/25/2023 3:45:30 AM,1,PREPA,51
07/25/2023 07:53 AM,7/25/2023 3:45:30 AM,2,COGEN,49
07/25/2023 07:53 AM,7/25/2023 3:45:30 AM,3,Reserva en Rotación,119
07/25/2023 07:53 AM,7/25/2023 3:45:30 AM,4,Reserva Operacional,287
07/25/2023 07:53 AM,7/25/2023 3:45:30 AM,5,Capacidad Disponible,2560
07/25/2023 07:53 AM,7/25/2023 3:45:30 AM,6,Próxima Hora MW,2295
07/25/2023 07:53 AM,7/25/2023 3:45:30 AM,7,Máxima para Hoy,2616
07/25/2023 07:53 AM,7/25/2023 3:45:30 AM,8,Máxima Mensual,3004
07/25/2023 08:02 AM,7/25/2023 3:55:30 AM,0,Total de Generación,2318
07/25/2023 08:02 AM,7/25/2023 3:55:30 AM,1,PREPA,55
07/25/2023 08:02 AM,7/25/2023 3:55:30 AM,2,COGEN,45
07/25/2023 08:02 AM,7/25/2023 3:55:30 AM,3,Reserva en Rotación,90
07/25/2023 08:02 AM,7/25/2023 3:55:30 AM,4,Reserva Operacional,262
07/25/2023 08:02 AM,7/25/2023 3:55:30 AM,5,Capacidad Disponible,2559
07/25/2023 08:02 AM,7/25/2023 3:55:30 AM,6,Próxima Hora MW,2295
07/25/2023 08:02 AM,7/25/2023 3:55:30 AM,7,Máxima para Hoy,2616
07/25/2023 08:02 AM,7/25/2023 3:55:30 AM,8,Máxima Mensual,3004
07/25/2023 08:13 AM,7/25/2023 4:05:30 AM,0,Total de Generación,2310
07/25/2023 08:13 AM,7/25/2023 4:05:30 AM,1,PREPA,55
07/25/2023 08:13 AM,7/25/2023 4:05:30 AM,2,COGEN,45
07/25/2023 08:13 AM,7/25/2023 4:05:30 AM,3,Reserva en Rotación,99
07/25/2023 08:13 AM,7/25/2023 4:05:30 AM,4,Reserva Operacional,269
07/25/2023 08:13 AM,7/25/2023 4:05:30 AM,5,Capacidad Disponible,2560
07/25/2023 08:13 AM,7/25/2023 4:05:30 AM,6,Próxima Hora MW,2295
07/25/2023 08:13 AM,7/25/2023 4:05:30 AM,7,Máxima para Hoy,2616
07/25/2023 08:13 AM,7/25/2023 4:05:30 AM,8,Máxima Mensual,3004
07/25/2023 08:24 AM,7/25/2023 4:15:30 AM,0,Total de Generación,2307
07/25/2023 08:24 AM,7/25/2023 4:15:30 AM,1,PREPA,55
07/25/2023 08:24 AM,7/25/2023 4:15:30 AM,2,COGEN,45
07/25/2023 08:24 AM,7/25/2023 4:15:30 AM,3,Reserva en Rotación,102
07/25/2023 08:24 AM,7/25/2023 4:15:30 AM,4,Reserva Operacional,272
07/25/2023 08:24 AM,7/25/2023 4:15:30 AM,5,Capacidad Disponible,2562
07/25/2023 08:24 AM,7/25/2023 4:15:30 AM,6,Próxima Hora MW,2248
07/25/2023 08:24 AM,7/25/2023 4:15:30 AM,7,Máxima para Hoy,2616
07/25/2023 08:24 AM,7/25/2023 4:15:30 AM,8,Máxima Mensual,3004
07/25/2023 08:33 AM,7/25/2023 4:25:30 AM,0,Total de Generación,2297
07/25/2023 08:33 AM,7/25/2023 4:25:30 AM,1,PREPA,55
07/25/2023 08:33 AM,7/25/2023 4:25:30 AM,2,COGEN,45
07/25/2023 08:33 AM,7/25/2023 4:25:30 AM,3,Reserva en Rotación,110
07/25/2023 08:33 AM,7/25/2023 4:25:30 AM,4,Reserva Operacional,281
07/25/2023 08:33 AM,7/25/2023 4:25:30 AM,5,Capacidad Disponible,2561
07/25/2023 08:33 AM,7/25/2023 4:25:30 AM,6,Próxima Hora MW,2281
07/25/2023 08:33 AM,7/25/2023 4:25:30 AM,7,Máxima para Hoy,2616
07/25/2023 08:33 AM,7/25/2023 4:25:30 AM,8,Máxima Mensual,3004
07/25/2023 08:40 AM,7/25/2023 4:35:30 AM,0,Total de Generación,2303
07/25/2023 08:40 AM,7/25/2023 4:35:30 AM,1,PREPA,54
07/25/2023 08:40 AM,7/25/2023 4:35:30 AM,2,COGEN,46
07/25/2023 08:40 AM,7/25/2023 4:35:30 AM,3,Reserva en Rotación,110
07/25/2023 08:40 AM,7/25/2023 4:35:30 AM,4,Reserva Operacional,281
07/25/2023 08:40 AM,7/25/2023 4:35:30 AM,5,Capacidad Disponible,2562
07/25/2023 08:40 AM,7/25/2023 4:35:30 AM,6,Próxima Hora MW,2281
07/25/2023 08:40 AM,7/25/2023 4:35:30 AM,7,Máxima para Hoy,2616
07/25/2023 08:40 AM,7/25/2023 4:35:30 AM,8,Máxima Mensual,3004
07/25/2023 08:55 AM,7/25/2023 4:50:30 AM,0,Total de Generación,2288
07/25/2023 08:55 AM,7/25/2023 4:50:30 AM,1,PREPA,55
07/25/2023 08:55 AM,7/25/2023 4:50:30 AM,2,COGEN,45
07/25/2023 08:55 AM,7/25/2023 4:50:30 AM,3,Reserva en Rotación,129
07/25/2023 08:55 AM,7/25/2023 4:50:30 AM,4,Reserva Operacional,297
07/25/2023 08:55 AM,7/25/2023 4:50:30 AM,5,Capacidad Disponible,2562
07/25/2023 08:55 AM,7/25/2023 4:50:30 AM,6,Próxima Hora MW,2281
07/25/2023 08:55 AM,7/25/2023 4:50:30 AM,7,Máxima para Hoy,2616
07/25/2023 08:55 AM,7/25/2023 4:50:30 AM,8,Máxima Mensual,3004
07/25/2023 09:04 AM,7/25/2023 4:55:30 AM,0,Total de Generación,2287
07/25/2023 09:04 AM,7/25/2023 4:55:30 AM,1,PREPA,55
07/25/2023 09:04 AM,7/25/2023 4:55:30 AM,2,COGEN,45
07/25/2023 09:04 AM,7/25/2023 4:55:30 AM,3,Reserva en Rotación,126
07/25/2023 09:04 AM,7/25/2023 4:55:30 AM,4,Reserva Operacional,297
07/25/2023 09:04 AM,7/25/2023 4:55:30 AM,5,Capacidad Disponible,2561
07/25/2023 09:04 AM,7/25/2023 4:55:30 AM,6,Próxima Hora MW,2281
07/25/2023 09:04 AM,7/25/2023 4:55:30 AM,7,Máxima para Hoy,2616
07/25/2023 09:04 AM,7/25/2023 4:55:30 AM,8,Máxima Mensual,3004
07/25/2023 09:14 AM,7/25/2023 5:05:30 AM,0,Total de Generación,2300
07/25/2023 09:14 AM,7/25/2023 5:05:30 AM,1,PREPA,55
07/25/2023 09:14 AM,7/25/2023 5:05:30 AM,2,COGEN,45
07/25/2023 09:14 AM,7/25/2023 5:05:30 AM,3,Reserva en Rotación,118
07/25/2023 09:14 AM,7/25/2023 5:05:30 AM,4,Reserva Operacional,288
07/25/2023 09:14 AM,7/25/2023 5:05:30 AM,5,Capacidad Disponible,2563
07/25/2023 09:14 AM,7/25/2023 5:05:30 AM,6,Próxima Hora MW,2281
07/25/2023 09:14 AM,7/25/2023 5:05:30 AM,7,Máxima para Hoy,2616
07/25/2023 09:14 AM,7/25/2023 5:05:30 AM,8,Máxima Mensual,3004
07/25/2023 09:23 AM,7/25/2023 5:15:30 AM,0,Total de Generación,2304
07/25/2023 09:23 AM,7/25/2023 5:15:30 AM,1,PREPA,55
07/25/2023 09:23 AM,7/25/2023 5:15:30 AM,2,COGEN,45
07/25/2023 09:23 AM,7/25/2023 5:15:30 AM,3,Reserva en Rotación,111
07/25/2023 09:23 AM,7/25/2023 5:15:30 AM,4,Reserva Operacional,281
07/25/2023 09:23 AM,7/25/2023 5:15:30 AM,5,Capacidad Disponible,2564
07/25/2023 09:23 AM,7/25/2023 5:15:30 AM,6,Próxima Hora MW,2275
07/25/2023 09:23 AM,7/25/2023 5:15:30 AM,7,Máxima para Hoy,2616
07/25/2023 09:23 AM,7/25/2023 5:15:30 AM,8,Máxima Mensual,3004
07/25/2023 09:30 AM,7/25/2023 5:25:30 AM,0,Total de Generación,2322
07/25/2023 09:30 AM,7/25/2023 5:25:30 AM,1,PREPA,54
07/25/2023 09:30 AM,7/25/2023 5:25:30 AM,2,COGEN,46
07/25/2023 09:30 AM,7/25/2023 5:25:30 AM,3,Reserva en Rotación,88
07/25/2023 09:30 AM,7/25/2023 5:25:30 AM,4,Reserva Operacional,259
07/25/2023 09:30 AM,7/25/2023 5:25:30 AM,5,Capacidad Disponible,2561
07/25/2023 09:30 AM,7/25/2023 5:25:30 AM,6,Próxima Hora MW,2296
07/25/2023 09:30 AM,7/25/2023 5:25:30 AM,7,Máxima para Hoy,2616
07/25/2023 09:30 AM,7/25/2023 5:25:30 AM,8,Máxima Mensual,3004
07/25/2023 09:38 AM,7/25/2023 5:30:30 AM,0,Total de Generación,2316
07/25/2023 09:38 AM,7/25/2023 5:30:30 AM,1,PREPA,53
07/25/2023 09:38 AM,7/25/2023 5:30:30 AM,2,COGEN,47
07/25/2023 09:38 AM,7/25/2023 5:30:30 AM,3,Reserva en Rotación,98
07/25/2023 09:38 AM,7/25/2023 5:30:30 AM,4,Reserva Operacional,268
07/25/2023 09:38 AM,7/25/2023 5:30:30 AM,5,Capacidad Disponible,2560
07/25/2023 09:38 AM,7/25/2023 5:30:30 AM,6,Próxima Hora MW,2296
07/25/2023 09:38 AM,7/25/2023 5:30:30 AM,7,Máxima para Hoy,2616
07/25/2023 09:38 AM,7/25/2023 5:30:30 AM,8,Máxima Mensual,3004
07/25/2023 09:46 AM,7/25/2023 5:40:30 AM,0,Total de Generación,2323
07/25/2023 09:46 AM,7/25/2023 5:40:30 AM,1,PREPA,53
07/25/2023 09:46 AM,7/25/2023 5:40:30 AM,2,COGEN,47
07/25/2023 09:46 AM,7/25/2023 5:40:30 AM,3,Reserva en Rotación,93
07/25/2023 09:46 AM,7/25/2023 5:40:30 AM,4,Reserva Operacional,262
07/25/2023 09:46 AM,7/25/2023 5:40:30 AM,5,Capacidad Disponible,2566
07/25/2023 09:46 AM,7/25/2023 5:40:30 AM,6,Próxima Hora MW,2296
07/25/2023 09:46 AM,7/25/2023 5:40:30 AM,7,Máxima para Hoy,2616
07/25/2023 09:46 AM,7/25/2023 5:40:30 AM,8,Máxima Mensual,3004
07/25/2023 09:53 AM,7/25/2023 5:45:30 AM,0,Total de Generación,2319
07/25/2023 09:53 AM,7/25/2023 5:45:30 AM,1,PREPA,53
07/25/2023 09:53 AM,7/25/2023 5:45:30 AM,2,COGEN,47
07/25/2023 09:53 AM,7/25/2023 5:45:30 AM,3,Reserva en Rotación,93
07/25/2023 09:53 AM,7/25/2023 5:45:30 AM,4,Reserva Operacional,264
07/25/2023 09:53 AM,7/25/2023 5:45:30 AM,5,Capacidad Disponible,2566
07/25/2023 09:53 AM,7/25/2023 5:45:30 AM,6,Próxima Hora MW,2296
07/25/2023 09:53 AM,7/25/2023 5:45:30 AM,7,Máxima para Hoy,2616
07/25/2023 09:53 AM,7/25/2023 5:45:30 AM,8,Máxima Mensual,3004
07/25/2023 10:01 AM,7/25/2023 5:55:30 AM,0,Total de Generación,2303
07/25/2023 10:01 AM,7/25/2023 5:55:30 AM,1,PREPA,52
07/25/2023 10:01 AM,7/25/2023 5:55:30 AM,2,COGEN,48
07/25/2023 10:01 AM,7/25/2023 5:55:30 AM,3,Reserva en Rotación,110
07/25/2023 10:01 AM,7/25/2023 5:55:30 AM,4,Reserva Operacional,282
07/25/2023 10:01 AM,7/25/2023 5:55:30 AM,5,Capacidad Disponible,2566
07/25/2023 10:01 AM,7/25/2023 5:55:30 AM,6,Próxima Hora MW,2296
07/25/2023 10:01 AM,7/25/2023 5:55:30 AM,7,Máxima para Hoy,2616
07/25/2023 10:01 AM,7/25/2023 5:55:30 AM,8,Máxima Mensual,3004
07/25/2023 10:11 AM,7/25/2023 6:05:30 AM,0,Total de Generación,2305
07/25/2023 10:11 AM,7/25/2023 6:05:30 AM,1,PREPA,52
07/25/2023 10:11 AM,7/25/2023 6:05:30 AM,2,COGEN,48
07/25/2023 10:11 AM,7/25/2023 6:05:30 AM,3,Reserva en Rotación,108
07/25/2023 10:11 AM,7/25/2023 6:05:30 AM,4,Reserva Operacional,277
07/25/2023 10:11 AM,7/25/2023 6:05:30 AM,5,Capacidad Disponible,2566
07/25/2023 10:11 AM,7/25/2023 6:05:30 AM,6,Próxima Hora MW,2296
07/25/2023 10:11 AM,7/25/2023 6:05:30 AM,7,Máxima para Hoy,2616
07/25/2023 10:11 AM,7/25/2023 6:05:30 AM,8,Máxima Mensual,3004
07/25/2023 10:23 AM,7/25/2023 6:15:30 AM,0,Total de Generación,2310
07/25/2023 10:23 AM,7/25/2023 6:15:30 AM,1,PREPA,52
07/25/2023 10:23 AM,7/25/2023 6:15:30 AM,2,COGEN,48
07/25/2023 10:23 AM,7/25/2023 6:15:30 AM,3,Reserva en Rotación,104
07/25/2023 10:23 AM,7/25/2023 6:15:30 AM,4,Reserva Operacional,276
07/25/2023 10:23 AM,7/25/2023 6:15:30 AM,5,Capacidad Disponible,2567
07/25/2023 10:23 AM,7/25/2023 6:15:30 AM,6,Próxima Hora MW,2286
07/25/2023 10:23 AM,7/25/2023 6:15:30 AM,7,Máxima para Hoy,2616
07/25/2023 10:23 AM,7/25/2023 6:15:30 AM,8,Máxima Mensual,3004
07/25/2023 10:32 AM,7/25/2023 6:25:30 AM,0,Total de Generación,2288
07/25/2023 10:32 AM,7/25/2023 6:25:30 AM,1,PREPA,52
07/25/2023 10:32 AM,7/25/2023 6:25:30 AM,2,COGEN,48
07/25/2023 10:32 AM,7/25/2023 6:25:30 AM,3,Reserva en Rotación,126
07/25/2023 10:32 AM,7/25/2023 6:25:30 AM,4,Reserva Operacional,297
07/25/2023 10:32 AM,7/25/2023 6:25:30 AM,5,Capacidad Disponible,2570
07/25/2023 10:32 AM,7/25/2023 6:25:30 AM,6,Próxima Hora MW,2304
07/25/2023 10:32 AM,7/25/2023 6:25:30 AM,7,Máxima para Hoy,2616
07/25/2023 10:32 AM,7/25/2023 6:25:30 AM,8,Máxima Mensual,3004
07/25/2023 10:39 AM,7/25/2023 6:30:30 AM,0,Total de Generación,2288
07/25/2023 10:39 AM,7/25/2023 6:30:30 AM,1,PREPA,52
07/25/2023 10:39 AM,7/25/2023 6:30:30 AM,2,COGEN,48
07/25/2023 10:39 AM,7/25/2023 6:30:30 AM,3,Reserva en Rotación,125
07/25/2023 10:39 AM,7/25/2023 6:30:30 AM,4,Reserva Operacional,296
07/25/2023 10:39 AM,7/25/2023 6:30:30 AM,5,Capacidad Disponible,2568
07/25/2023 10:39 AM,7/25/2023 6:30:30 AM,6,Próxima Hora MW,2304
07/25/2023 10:39 AM,7/25/2023 6:30:30 AM,7,Máxima para Hoy,2616
07/25/2023 10:39 AM,7/25/2023 6:30:30 AM,8,Máxima Mensual,3004
07/25/2023 10:46 AM,7/25/2023 6:40:30 AM,0,Total de Generación,2293
07/25/2023 10:46 AM,7/25/2023 6:40:30 AM,1,PREPA,52
07/25/2023 10:46 AM,7/25/2023 6:40:30 AM,2,COGEN,48
07/25/2023 10:46 AM,7/25/2023 6:40:30 AM,3,Reserva en Rotación,120
07/25/2023 10:46 AM,7/25/2023 6:40:30 AM,4,Reserva Operacional,291
07/25/2023 10:46 AM,7/25/2023 6:40:30 AM,5,Capacidad Disponible,2569
07/25/2023 10:46 AM,7/25/2023 6:40:30 AM,6,Próxima Hora MW,2304
07/25/2023 10:46 AM,7/25/2023 6:40:30 AM,7,Máxima para Hoy,2616
07/25/2023 10:46 AM,7/25/2023 6:40:30 AM,8,Máxima Mensual,3004
07/25/2023 10:54 AM,7/25/2023 6:45:30 AM,0,Total de Generación,2299
07/25/2023 10:54 AM,7/25/2023 6:45:30 AM,1,PREPA,52
07/25/2023 10:54 AM,7/25/2023 6:45:30 AM,2,COGEN,48
07/25/2023 10:54 AM,7/25/2023 6:45:30 AM,3,Reserva en Rotación,120
07/25/2023 10:54 AM,7/25/2023 6:45:30 AM,4,Reserva Operacional,290
07/25/2023 10:54 AM,7/25/2023 6:45:30 AM,5,Capacidad Disponible,2573
07/25/2023 10:54 AM,7/25/2023 6:45:30 AM,6,Próxima Hora MW,2304
07/25/2023 10:54 AM,7/25/2023 6:45:30 AM,7,Máxima para Hoy,2616
07/25/2023 10:54 AM,7/25/2023 6:45:30 AM,8,Máxima Mensual,3004
07/25/2023 11:03 AM,7/25/2023 6:55:30 AM,0,Total de Generación,2297
07/25/2023 11:03 AM,7/25/2023 6:55:30 AM,1,PREPA,52
07/25/2023 11:03 AM,7/25/2023 6:55:30 AM,2,COGEN,48
07/25/2023 11:03 AM,7/25/2023 6:55:30 AM,3,Reserva en Rotación,124
07/25/2023 11:03 AM,7/25/2023 6:55:30 AM,4,Reserva Operacional,295
07/25/2023 11:03 AM,7/25/2023 6:55:30 AM,5,Capacidad Disponible,2578
07/25/2023 11:03 AM,7/25/2023 6:55:30 AM,6,Próxima Hora MW,2304
07/25/2023 11:03 AM,7/25/2023 6:55:30 AM,7,Máxima para Hoy,2616
07/25/2023 11:03 AM,7/25/2023 6:55:30 AM,8,Máxima Mensual,3004
07/25/2023 11:13 AM,7/25/2023 7:05:30 AM,0,Total de Generación,2306
07/25/2023 11:13 AM,7/25/2023 7:05:30 AM,1,PREPA,52
07/25/2023 11:13 AM,7/25/2023 7:05:30 AM,2,COGEN,48
07/25/2023 11:13 AM,7/25/2023 7:05:30 AM,3,Reserva en Rotación,118
07/25/2023 11:13 AM,7/25/2023 7:05:30 AM,4,Reserva Operacional,290
07/25/2023 11:13 AM,7/25/2023 7:05:30 AM,5,Capacidad Disponible,2587
07/25/2023 11:13 AM,7/25/2023 7:05:30 AM,6,Próxima Hora MW,2304
07/25/2023 11:13 AM,7/25/2023 7:05:30 AM,7,Máxima para Hoy,2616
07/25/2023 11:13 AM,7/25/2023 7:05:30 AM,8,Máxima Mensual,3004
07/25/2023 11:20 AM,7/25/2023 7:15:30 AM,0,Total de Generación,2334
07/25/2023 11:20 AM,7/25/2023 7:15:30 AM,1,PREPA,52
07/25/2023 11:20 AM,7/25/2023 7:15:30 AM,2,COGEN,48
07/25/2023 11:20 AM,7/25/2023 7:15:30 AM,3,Reserva en Rotación,82
07/25/2023 11:20 AM,7/25/2023 7:15:30 AM,4,Reserva Operacional,260
07/25/2023 11:20 AM,7/25/2023 7:15:30 AM,5,Capacidad Disponible,2580
07/25/2023 11:20 AM,7/25/2023 7:15:30 AM,6,Próxima Hora MW,2358
07/25/2023 11:20 AM,7/25/2023 7:15:30 AM,7,Máxima para Hoy,2616
07/25/2023 11:20 AM,7/25/2023 7:15:30 AM,8,Máxima Mensual,3004
07/25/2023 11:28 AM,7/25/2023 7:20:30 AM,0,Total de Generación,2338
07/25/2023 11:28 AM,7/25/2023 7:20:30 AM,1,PREPA,52
07/25/2023 11:28 AM,7/25/2023 7:20:30 AM,2,COGEN,48
07/25/2023 11:28 AM,7/25/2023 7:20:30 AM,3,Reserva en Rotación,89
07/25/2023 11:28 AM,7/25/2023 7:20:30 AM,4,Reserva Operacional,254
07/25/2023 11:28 AM,7/25/2023 7:20:30 AM,5,Capacidad Disponible,2578
07/25/2023 11:28 AM,7/25/2023 7:20:30 AM,6,Próxima Hora MW,2358
07/25/2023 11:28 AM,7/25/2023 7:20:30 AM,7,Máxima para Hoy,2616
07/25/2023 11:28 AM,7/25/2023 7:20:30 AM,8,Máxima Mensual,3004
07/25/2023 11:35 AM,7/25/2023 7:30:30 AM,0,Total de Generación,2336
07/25/2023 11:35 AM,7/25/2023 7:30:30 AM,1,PREPA,52
07/25/2023 11:35 AM,7/25/2023 7:30:30 AM,2,COGEN,48
07/25/2023 11:35 AM,7/25/2023 7:30:30 AM,3,Reserva en Rotación,94
07/25/2023 11:35 AM,7/25/2023 7:30:30 AM,4,Reserva Operacional,265
07/25/2023 11:35 AM,7/25/2023 7:30:30 AM,5,Capacidad Disponible,2595
07/25/2023 11:35 AM,7/25/2023 7:30:30 AM,6,Próxima Hora MW,2363
07/25/2023 11:35 AM,7/25/2023 7:30:30 AM,7,Máxima para Hoy,2616
07/25/2023 11:35 AM,7/25/2023 7:30:30 AM,8,Máxima Mensual,3004
07/25/2023 11:43 AM,7/25/2023 7:35:30 AM,0,Total de Generación,2341
07/25/2023 11:43 AM,7/25/2023 7:35:30 AM,1,PREPA,52
07/25/2023 11:43 AM,7/25/2023 7:35:30 AM,2,COGEN,48
07/25/2023 11:43 AM,7/25/2023 7:35:30 AM,3,Reserva en Rotación,100
07/25/2023 11:43 AM,7/25/2023 7:35:30 AM,4,Reserva Operacional,271
07/25/2023 11:43 AM,7/25/2023 7:35:30 AM,5,Capacidad Disponible,2601
07/25/2023 11:43 AM,7/25/2023 7:35:30 AM,6,Próxima Hora MW,2363
07/25/2023 11:43 AM,7/25/2023 7:35:30 AM,7,Máxima para Hoy,2616
07/25/2023 11:43 AM,7/25/2023 7:35:30 AM,8,Máxima Mensual,3004
07/25/2023 11:50 AM,7/25/2023 7:45:30 AM,0,Total de Generación,2336
07/25/2023 11:50 AM,7/25/2023 7:45:30 AM,1,PREPA,52
07/25/2023 11:50 AM,7/25/2023 7:45:30 AM,2,COGEN,48
07/25/2023 11:50 AM,7/25/2023 7:45:30 AM,3,Reserva en Rotación,145
07/25/2023 11:50 AM,7/25/2023 7:45:30 AM,4,Reserva Operacional,316
07/25/2023 11:50 AM,7/25/2023 7:45:30 AM,5,Capacidad Disponible,2632
07/25/2023 11:50 AM,7/25/2023 7:45:30 AM,6,Próxima Hora MW,2363
07/25/2023 11:50 AM,7/25/2023 7:45:30 AM,7,Máxima para Hoy,2616
07/25/2023 11:50 AM,7/25/2023 7:45:30 AM,8,Máxima Mensual,3004
07/25/2023 11:58 AM,7/25/2023 7:50:30 AM,0,Total de Generación,2341
07/25/2023 11:58 AM,7/25/2023 7:50:30 AM,1,PREPA,51
07/25/2023 11:58 AM,7/25/2023 7:50:30 AM,2,COGEN,48
07/25/2023 11:58 AM,7/25/2023 7:50:30 AM,3,Reserva en Rotación,175
07/25/2023 11:58 AM,7/25/2023 7:50:30 AM,4,Reserva Operacional,345
07/25/2023 11:58 AM,7/25/2023 7:50:30 AM,5,Capacidad Disponible,2675
07/25/2023 11:58 AM,7/25/2023 7:50:30 AM,6,Próxima Hora MW,2363
07/25/2023 11:58 AM,7/25/2023 7:50:30 AM,7,Máxima para Hoy,2616
07/25/2023 11:58 AM,7/25/2023 7:50:30 AM,8,Máxima Mensual,3004
07/25/2023 12:08 PM,7/25/2023 8:00:30 AM,0,Total de Generación,2331
07/25/2023 12:08 PM,7/25/2023 8:00:30 AM,1,PREPA,51
07/25/2023 12:08 PM,7/25/2023 8:00:30 AM,2,COGEN,49
07/25/2023 12:08 PM,7/25/2023 8:00:30 AM,3,Reserva en Rotación,168
07/25/2023 12:08 PM,7/25/2023 8:00:30 AM,4,Reserva Operacional,339
07/25/2023 12:08 PM,7/25/2023 8:00:30 AM,5,Capacidad Disponible,2669
07/25/2023 12:08 PM,7/25/2023 8:00:30 AM,6,Próxima Hora MW,2363
07/25/2023 12:08 PM,7/25/2023 8:00:30 AM,7,Máxima para Hoy,2616
07/25/2023 12:08 PM,7/25/2023 8:00:30 AM,8,Máxima Mensual,3004
07/25/2023 12:22 PM,7/25/2023 8:15:30 AM,0,Total de Generación,2343
07/25/2023 12:22 PM,7/25/2023 8:15:30 AM,1,PREPA,52
07/25/2023 12:22 PM,7/25/2023 8:15:30 AM,2,COGEN,48
07/25/2023 12:22 PM,7/25/2023 8:15:30 AM,3,Reserva en Rotación,185
07/25/2023 12:22 PM,7/25/2023 8:15:30 AM,4,Reserva Operacional,354
07/25/2023 12:22 PM,7/25/2023 8:15:30 AM,5,Capacidad Disponible,2682
07/25/2023 12:22 PM,7/25/2023 8:15:30 AM,6,Próxima Hora MW,2427
07/25/2023 12:22 PM,7/25/2023 8:15:30 AM,7,Máxima para Hoy,2616
07/25/2023 12:22 PM,7/25/2023 8:15:30 AM,8,Máxima Mensual,3004
07/25/2023 12:40 PM,7/25/2023 8:35:30 AM,0,Total de Generación,2365
07/25/2023 12:40 PM,7/25/2023 8:35:30 AM,1,PREPA,55
07/25/2023 12:40 PM,7/25/2023 8:35:30 AM,2,COGEN,45
07/25/2023 12:40 PM,7/25/2023 8:35:30 AM,3,Reserva en Rotación,172
07/25/2023 12:40 PM,7/25/2023 8:35:30 AM,4,Reserva Operacional,349
07/25/2023 12:40 PM,7/25/2023 8:35:30 AM,5,Capacidad Disponible,2715
07/25/2023 12:40 PM,7/25/2023 8:35:30 AM,6,Próxima Hora MW,2407
07/25/2023 12:40 PM,7/25/2023 8:35:30 AM,7,Máxima para Hoy,2616
07/25/2023 12:40 PM,7/25/2023 8:35:30 AM,8,Máxima Mensual,3004
07/25/2023 12:54 PM,7/25/2023 8:45:30 AM,0,Total de Generación,2347
07/25/2023 12:54 PM,7/25/2023 8:45:30 AM,1,PREPA,57
07/25/2023 12:54 PM,7/25/2023 8:45:30 AM,2,COGEN,43
07/25/2023 12:54 PM,7/25/2023 8:45:30 AM,3,Reserva en Rotación,266
07/25/2023 12:54 PM,7/25/2023 8:45:30 AM,4,Reserva Operacional,418
07/25/2023 12:54 PM,7/25/2023 8:45:30 AM,5,Capacidad Disponible,2748
07/25/2023 12:54 PM,7/25/2023 8:45:30 AM,6,Próxima Hora MW,2407
07/25/2023 12:54 PM,7/25/2023 8:45:30 AM,7,Máxima para Hoy,2616
07/25/2023 12:54 PM,7/25/2023 8:45:30 AM,8,Máxima Mensual,3004
07/25/2023 01:07 PM,7/25/2023 9:00:30 AM,0,Total de Generación,2359
07/25/2023 01:07 PM,7/25/2023 9:00:30 AM,1,PREPA,57
07/25/2023 01:07 PM,7/25/2023 9:00:30 AM,2,COGEN,43
07/25/2023 01:07 PM,7/25/2023 9:00:30 AM,3,Reserva en Rotación,287
07/25/2023 01:07 PM,7/25/2023 9:00:30 AM,4,Reserva Operacional,423
07/25/2023 01:07 PM,7/25/2023 9:00:30 AM,5,Capacidad Disponible,2772
07/25/2023 01:07 PM,7/25/2023 9:00:30 AM,6,Próxima Hora MW,2407
07/25/2023 01:07 PM,7/25/2023 9:00:30 AM,7,Máxima para Hoy,2616
07/25/2023 01:07 PM,7/25/2023 9:00:30 AM,8,Máxima Mensual,3004
